,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
P175,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],bba,Group: 73
P78,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],bba,Group: 73
P88,[27-41],[26-45],[22-47],[30-45],[28-51],[24-41],[26-52],[19-49],[22-47],[27-45],[26-42],[25-49],[26-51],[30-45],[28-42],[30-45],[28-45],[26-45],[30-44],[22-45],[31-47],[28-41],[22-45],[28-45],[24-43],[16-34],[14-31],[19-32],[21-38],[19-35],[22-36],[18-43],[24-38],[14-39],[19-34],[19-38],[17-37],[24-43],[17-40],[20-39],[19-40],[25-38],[14-36],[27-45],[17-39],[20-38],[22-39],[19-46],[19-34],[14-43],[16-31],[15-29],baa,Group: 70
P57,[27-41],[26-45],[22-47],[30-45],[28-51],[24-41],[26-52],[19-49],[22-47],[27-45],[26-42],[25-49],[26-51],[30-45],[28-42],[30-45],[28-45],[26-45],[30-44],[22-45],[31-47],[28-41],[22-45],[28-45],[24-43],[16-34],[14-31],[19-32],[21-38],[19-35],[22-36],[18-43],[24-38],[14-39],[19-34],[19-38],[17-37],[24-43],[17-40],[20-39],[19-40],[25-38],[14-36],[27-45],[17-39],[20-38],[22-39],[19-46],[19-34],[14-43],[16-31],[15-29],baa,Group: 70
P102,[27-41],[26-45],[22-47],[30-45],[28-51],[24-41],[26-52],[19-49],[22-47],[27-45],[26-42],[25-49],[26-51],[30-45],[28-42],[30-45],[28-45],[26-45],[30-44],[22-45],[31-47],[28-41],[22-45],[28-45],[24-43],[16-34],[14-31],[19-32],[21-38],[19-35],[22-36],[18-43],[24-38],[14-39],[19-34],[19-38],[17-37],[24-43],[17-40],[20-39],[19-40],[25-38],[14-36],[27-45],[17-39],[20-38],[22-39],[19-46],[19-34],[14-43],[16-31],[15-29],baa,Group: 70
P187,[27-41],[26-45],[22-47],[30-45],[28-51],[24-41],[26-52],[19-49],[22-47],[27-45],[26-42],[25-49],[26-51],[30-45],[28-42],[30-45],[28-45],[26-45],[30-44],[22-45],[31-47],[28-41],[22-45],[28-45],[24-43],[16-34],[14-31],[19-32],[21-38],[19-35],[22-36],[18-43],[24-38],[14-39],[19-34],[19-38],[17-37],[24-43],[17-40],[20-39],[19-40],[25-38],[14-36],[27-45],[17-39],[20-38],[22-39],[19-46],[19-34],[14-43],[16-31],[15-29],baa,Group: 70
P549,[27-41],[26-45],[22-47],[30-45],[28-51],[24-41],[26-52],[19-49],[22-47],[27-45],[26-42],[25-49],[26-51],[30-45],[28-42],[30-45],[28-45],[26-45],[30-44],[22-45],[31-47],[28-41],[22-45],[28-45],[24-43],[16-34],[14-31],[19-32],[21-38],[19-35],[22-36],[18-43],[24-38],[14-39],[19-34],[19-38],[17-37],[24-43],[17-40],[20-39],[19-40],[25-38],[14-36],[27-45],[17-39],[20-38],[22-39],[19-46],[19-34],[14-43],[16-31],[15-29],baa,Group: 70
P44,[27-41],[26-45],[22-47],[30-45],[28-51],[24-41],[26-52],[19-49],[22-47],[27-45],[26-42],[25-49],[26-51],[30-45],[28-42],[30-45],[28-45],[26-45],[30-44],[22-45],[31-47],[28-41],[22-45],[28-45],[24-43],[16-34],[14-31],[19-32],[21-38],[19-35],[22-36],[18-43],[24-38],[14-39],[19-34],[19-38],[17-37],[24-43],[17-40],[20-39],[19-40],[25-38],[14-36],[27-45],[17-39],[20-38],[22-39],[19-46],[19-34],[14-43],[16-31],[15-29],baa,Group: 70
P85,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],baa,Group: 71
P55,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],baa,Group: 71
P141,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],baa,Group: 71
P615,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],aab,Group: 71
P613,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],aab,Group: 71
P781,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],aab,Group: 71
P25,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],baa,Group: 71
P14,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],baa,Group: 71
P142,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],baa,Group: 71
P491,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],baa,Group: 71
P495,[9-39],[12-45],[9-42],[11-43],[13-34],[12-37],[8-52],[11-43],[13-42],[10-37],[10-45],[16-47],[10-43],[14-42],[19-42],[15-40],[13-43],[16-42],[11-48],[13-34],[11-42],[15-39],[11-38],[15-41],[12-50],[16-33],[9-26],[5-32],[5-28],[7-32],[8-27],[9-43],[5-35],[8-39],[9-38],[8-32],[13-33],[11-43],[7-34],[8-42],[12-37],[7-33],[14-34],[6-35],[3-40],[9-39],[11-39],[8-46],[11-46],[13-43],[12-34],[16-39],baa,Group: 71
P56,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P69,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P72,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P183,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P621,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P84,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P119,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P196,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P619,[25-47],[26-43],[24-46],[32-55],[18-45],[23-44],[32-52],[27-62],[28-49],[26-49],[37-51],[20-46],[22-45],[31-48],[29-56],[30-48],[34-62],[28-43],[27-55],[26-50],[24-45],[21-50],[22-44],[26-43],[25-44],[18-30],[19-41],[19-42],[19-34],[21-39],[25-48],[18-45],[23-38],[23-46],[19-41],[20-38],[25-46],[16-35],[24-38],[21-43],[28-41],[21-38],[22-40],[21-36],[30-43],[26-46],[22-46],[26-45],[24-44],[29-45],[19-41],[19-30],baa,Group: 72
P16,[24-47],[27-51],[24-43],[33-55],[29-61],[23-52],[29-51],[27-52],[26-57],[29-48],[26-56],[30-57],[25-43],[27-48],[29-54],[27-50],[31-52],[31-55],[25-53],[28-48],[27-61],[21-49],[27-48],[27-52],[24-43],[19-33],[23-43],[21-42],[19-41],[20-41],[22-42],[15-39],[21-38],[21-44],[20-41],[25-38],[22-46],[17-47],[28-40],[20-41],[23-44],[21-44],[25-43],[19-40],[27-46],[25-46],[26-46],[21-45],[23-50],[24-45],[19-41],[16-35],baa,Group: 75
P27,[24-47],[27-51],[24-43],[33-55],[29-61],[23-52],[29-51],[27-52],[26-57],[29-48],[26-56],[30-57],[25-43],[27-48],[29-54],[27-50],[31-52],[31-55],[25-53],[28-48],[27-61],[21-49],[27-48],[27-52],[24-43],[19-33],[23-43],[21-42],[19-41],[20-41],[22-42],[15-39],[21-38],[21-44],[20-41],[25-38],[22-46],[17-47],[28-40],[20-41],[23-44],[21-44],[25-43],[19-40],[27-46],[25-46],[26-46],[21-45],[23-50],[24-45],[19-41],[16-35],baa,Group: 75
P34,[24-47],[27-51],[24-43],[33-55],[29-61],[23-52],[29-51],[27-52],[26-57],[29-48],[26-56],[30-57],[25-43],[27-48],[29-54],[27-50],[31-52],[31-55],[25-53],[28-48],[27-61],[21-49],[27-48],[27-52],[24-43],[19-33],[23-43],[21-42],[19-41],[20-41],[22-42],[15-39],[21-38],[21-44],[20-41],[25-38],[22-46],[17-47],[28-40],[20-41],[23-44],[21-44],[25-43],[19-40],[27-46],[25-46],[26-46],[21-45],[23-50],[24-45],[19-41],[16-35],baa,Group: 75
P138,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P89,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P45,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P61,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P36,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P15,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P135,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P137,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P139,[19-41],[22-45],[22-48],[28-47],[29-47],[23-50],[31-56],[26-53],[25-47],[31-52],[29-49],[28-45],[31-61],[32-55],[19-43],[27-51],[30-47],[32-60],[27-43],[26-45],[36-51],[27-46],[29-51],[26-46],[24-43],[21-37],[18-39],[22-36],[16-39],[21-39],[24-38],[22-44],[21-49],[23-39],[21-41],[21-41],[19-49],[22-38],[20-43],[21-38],[21-40],[21-35],[26-43],[21-44],[18-42],[24-42],[25-50],[18-39],[22-44],[22-40],[12-38],[16-28],baa,Group: 73
P52,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],baa,Group: 74
P83,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],baa,Group: 74
P30,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],baa,Group: 74
P184,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],baa,Group: 74
P75,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],baa,Group: 74
P101,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],baa,Group: 74
P186,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],bba,Group: 74
P130,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],bba,Group: 74
P60,[19-46],[34-53],[32-46],[27-52],[28-51],[22-52],[28-52],[28-46],[21-63],[33-46],[30-52],[26-52],[31-49],[27-47],[26-47],[27-52],[32-52],[28-55],[25-49],[28-56],[32-49],[29-44],[30-46],[24-44],[28-45],[18-41],[16-46],[19-38],[25-38],[19-41],[16-44],[24-41],[21-43],[18-44],[21-36],[21-38],[22-40],[23-47],[19-45],[19-40],[23-44],[22-40],[18-40],[28-45],[22-46],[21-39],[27-45],[22-38],[23-50],[15-40],[18-38],[15-35],bba,Group: 74
P112,[24-47],[27-51],[24-43],[33-55],[29-61],[23-52],[29-51],[27-52],[26-57],[29-48],[26-56],[30-57],[25-43],[27-48],[29-54],[27-50],[31-52],[31-55],[25-53],[28-48],[27-61],[21-49],[27-48],[27-52],[24-43],[19-33],[23-43],[21-42],[19-41],[20-41],[22-42],[15-39],[21-38],[21-44],[20-41],[25-38],[22-46],[17-47],[28-40],[20-41],[23-44],[21-44],[25-43],[19-40],[27-46],[25-46],[26-46],[21-45],[23-50],[24-45],[19-41],[16-35],baa,Group: 75
P136,[24-47],[27-51],[24-43],[33-55],[29-61],[23-52],[29-51],[27-52],[26-57],[29-48],[26-56],[30-57],[25-43],[27-48],[29-54],[27-50],[31-52],[31-55],[25-53],[28-48],[27-61],[21-49],[27-48],[27-52],[24-43],[19-33],[23-43],[21-42],[19-41],[20-41],[22-42],[15-39],[21-38],[21-44],[20-41],[25-38],[22-46],[17-47],[28-40],[20-41],[23-44],[21-44],[25-43],[19-40],[27-46],[25-46],[26-46],[21-45],[23-50],[24-45],[19-41],[16-35],baa,Group: 75
